substrate,candidate_id,seed,run_kind,perturb_scale,perturb_family,motif_index,release_duty_fraction,release_strength_max,release_pressure_max,carrier_residual_final,residual_delta_max,post_event_residual_delta_max,pressure_to_post_delta_ratio
learned_release_neutral,,95,perturbed,1.0,,,0.546875,0.14999903738498688,44.66434860229492,188.02044677734375,0.5885952801173714,0.5885952801173714,75.88295406206525
learned_release_neutral,,96,clean,,,,0.6484375,0.1494176685810089,34.20208740234375,150.01373291015625,0.08425912080094093,0.0,34202087402.343746
learned_release_neutral,,96,perturbed,0.25,,,0.6484375,0.14997611939907074,35.62602996826172,157.13540649414062,0.13622273424165143,0.13622273424165143,261.52778511304257
learned_release_neutral,,96,perturbed,0.5,,,0.6484375,0.14996932446956635,35.89116287231445,157.91061401367188,0.26317762937684835,0.26317762937684835,136.37619184159954
learned_release_neutral,,96,perturbed,1.0,,,0.6484375,0.14847847819328308,32.59056091308594,140.23416137695312,0.5026596261712959,0.5026596261712959,64.83624149670568
learned_release_neutral,,97,clean,,,,0.6796875,0.14996016025543213,32.442543029785156,131.80645751953125,0.07994640238021519,0.03306753752618479,981.0994545358956
learned_release_neutral,,97,perturbed,0.25,,,0.6796875,0.1499539017677307,31.66959571838379,132.74647521972656,0.14578875176460843,0.14578875176460843,217.22934955584054
learned_release_neutral,,97,perturbed,0.5,,,0.6796875,0.14995244145393372,29.48163604736328,119.42362976074219,0.29354970208501135,0.29354970208501135,100.43149707856104
learned_release_neutral,,97,perturbed,1.0,,,0.6796875,0.14994044601917267,27.193195343017578,106.38624572753906,0.6201821092933154,0.6201821092933154,43.84711350993929
learned_release_neutral,,98,clean,,,,0.6640625,0.14999908208847046,27.97360610961914,114.89028930664062,0.06303183420664883,0.0,27973606109.61914
learned_release_neutral,,98,perturbed,0.25,,,0.6640625,0.1499980092048645,29.805103302001953,118.77570343017578,0.13786416433033247,0.13786416433033247,216.19181058963792
learned_release_neutral,,98,perturbed,0.5,,,0.6640625,0.14998680353164673,30.130088806152344,120.130859375,0.25084535613543946,0.25084535613543946,120.11419812724833
learned_release_neutral,,98,perturbed,1.0,,,0.6640625,0.14993071556091309,29.767528533935547,118.90901947021484,0.4592407857723431,0.4592407857723431,64.81900008918642
learned_release_neutral,,99,clean,,,,0.65625,0.14996109902858734,39.630496978759766,159.8968048095703,0.07612393083301211,0.0,39630496978.759766
